"TIMET","MSDT","MACHINE","CPUBUSY","IDLE","WAITIO","MEMTOTAL","MEMUSED","MEMFREE"
1327204800,"01/21/2012  23:00:00","host0",1,99,0.1,32909536,21416429.6,11493106.4
1327208400,"01/22/2012   0:00:00","host0",1,98.9,0.1,32909536,21416308.8,11493227.2
1327212000,"01/22/2012   1:00:00","host0",1.1,98.8,0.1,32909536,21388302.8,11521233.2
1327215600,"01/22/2012   2:00:00","host0",1.4,98.4,0.2,32909536,21367719.3,11541816.7
1327219200,"01/22/2012   3:00:00","host0",1,98.9,0.1,32909536,20966185.1,11943350.9
1327222800,"01/22/2012   4:00:00","host0",1,99,0.1,32909536,20911012,11998524
1327226400,"01/22/2012   5:00:00","host0",1,98.9,0.1,32909536,20933730.3,11975805.7
1327230000,"01/22/2012   6:00:00","host0",1.4,98.5,0.1,32909536,21131509.2,11778026.8
1327233600,"01/22/2012   7:00:00","host0",1,98.9,0.1,32909536,21157078.8,11752457.2
1327237200,"01/22/2012   8:00:00","host0",0.9,99,0.1,32909536,21164122.3,11745413.7
1327240800,"01/22/2012   9:00:00","host0",0.9,99,0.1,32909536,21180316.8,11729219.2
1327244400,"01/22/2012  10:00:00","host0",1,98.9,0.1,32909536,21218817.6,11690718.4
1327248000,"01/22/2012  11:00:00","host0",1,98.9,0.1,32909536,21245450.3,11664085.7
1327251600,"01/22/2012  12:00:00","host0",1,98.9,0.1,32909536,21248651.1,11660884.9
1327255200,"01/22/2012  13:00:00","host0",1,98.9,0.1,32909536,21260414.9,11649121.1
1327258800,"01/22/2012  14:00:00","host0",1,98.9,0.1,32909536,21262482.7,11647053.3
1327262400,"01/22/2012  15:00:00","host0",1,98.9,0.1,32909536,21264470.9,11645065.1
1327266000,"01/22/2012  16:00:00","host0",1,98.9,0.1,32909536,21268119.7,11641416.3
1327269600,"01/22/2012  17:00:00","host0",1,98.9,0.1,32909536,21271533.6,11638002.4
1327273200,"01/22/2012  18:00:00","host0",1,98.9,0.1,32909536,21275155.6,11634380.4
1327276800,"01/22/2012  19:00:00","host0",1,98.9,0.1,32909536,21278341.2,11631194.8
1327280400,"01/22/2012  20:00:00","host0",1,98.9,0.1,32909536,21280569.6,11628966.4
1327284000,"01/22/2012  21:00:00","host0",1,98.9,0.1,32909536,21283241.5,11626294.5
1327287600,"01/22/2012  22:00:00","host0",1,98.9,0.1,32909536,21300419.6,11609116.4
1327291200,"01/22/2012  23:00:00","host0",1,98.9,0.1,32909536,21324040.5,11585495.5
1327294800,"01/23/2012   0:00:00","host0",1,98.9,0.1,32909536,21347143.2,11562392.8
1327298400,"01/23/2012   1:00:00","host0",1.1,98.8,0.1,32909536,21323876,11585660
1327302000,"01/23/2012   2:00:00","host0",1.5,98.3,0.2,32909536,21359872,11549664
1327305600,"01/23/2012   3:00:00","host0",1,98.9,0.1,32909536,21288110.9,11621425.1
1327309200,"01/23/2012   4:00:00","host0",1.4,98.5,0.1,32909536,21334053.7,11575482.3
1327312800,"01/23/2012   5:00:00","host0",1,98.9,0.1,32909536,21392692.7,11516843.3
1327316400,"01/23/2012   6:00:00","host0",1,98.9,0.1,32909536,21420307.3,11489228.7
1327320000,"01/23/2012   7:00:00","host0",1,98.9,0.1,32909536,21353858.3,11555677.7
1327323600,"01/23/2012   8:00:00","host0",1,98.9,0.1,32909536,21341008.4,11568527.6
1327327200,"01/23/2012   9:00:00","host0",1,98.9,0.1,32909536,21355992,11553544
1327330800,"01/23/2012  10:00:00","host0",1,98.9,0.1,32909536,21367088.8,11542447.2
1327334400,"01/23/2012  11:00:00","host0",1,98.9,0.1,32909536,21384012,11525524
1327338000,"01/23/2012  12:00:00","host0",1,98.9,0.1,32909536,21415637.3,11493898.7
1327341600,"01/23/2012  13:00:00","host0",1,98.9,0.1,32909536,21439042.1,11470493.9
1327345200,"01/23/2012  14:00:00","host0",1,98.9,0.1,32909536,21462932.1,11446603.9
1327348800,"01/23/2012  15:00:00","host0",1,98.9,0.1,32909536,21479233.2,11430302.8
1327352400,"01/23/2012  16:00:00","host0",1,98.9,0.1,32909536,21500556.8,11408979.2
1327356000,"01/23/2012  17:00:00","host0",1,98.9,0.1,32909536,21511908.4,11397627.6
1327359600,"01/23/2012  18:00:00","host0",1,98.9,0.1,32909536,21515676.3,11393859.7
1327363200,"01/23/2012  19:00:00","host0",1,98.9,0.1,32909536,21528821.7,11380714.3
1327366800,"01/23/2012  20:00:00","host0",1,98.9,0.1,32909536,21544509.2,11365026.8
1327370400,"01/23/2012  21:00:00","host0",1,98.9,0.1,32909536,21554536.3,11354999.7
1327374000,"01/23/2012  22:00:00","host0",1,98.9,0.1,32909536,21578631.9,11330904.1
1327377600,"01/23/2012  23:00:00","host0",1,98.9,0.1,32909536,21599156.7,11310379.3
1327381200,"01/24/2012   0:00:00","host0",1,98.9,0.1,32909536,21567708,11341828
1327384800,"01/24/2012   1:00:00","host0",1.1,98.7,0.1,32909536,21195431.6,11714104.4
1327388400,"01/24/2012   2:00:00","host0",1.5,98.3,0.2,32909536,21210059.3,11699476.7
1327392000,"01/24/2012   3:00:00","host0",1.1,98.8,0.1,32909536,21157301.2,11752234.8
1327395600,"01/24/2012   4:00:00","host0",1.4,98.5,0.1,32909536,21226628.5,11682907.5
1327399200,"01/24/2012   5:00:00","host0",1,98.9,0.1,32909536,21244736.4,11664799.6
1327402800,"01/24/2012   6:00:00","host0",1,98.9,0.1,32909536,21253257.6,11656278.4
1327406400,"01/24/2012   7:00:00","host0",1,98.9,0.1,32909536,21272305.3,11637230.7
1327410000,"01/24/2012   8:00:00","host0",1,98.9,0.1,32909536,21296541.5,11612994.5
1327413600,"01/24/2012   9:00:00","host0",1,98.9,0.1,32909536,21307278.7,11602257.3
1327417200,"01/24/2012  10:00:00","host0",1,98.9,0.1,32909536,21241032.5,11668503.5
1327420800,"01/24/2012  11:00:00","host0",1,98.9,0.1,32909536,21237811.3,11671724.7
1327424400,"01/24/2012  12:00:00","host0",1,98.9,0.1,32909536,21271066.4,11638469.6
1327428000,"01/24/2012  13:00:00","host0",1,98.9,0.1,32909536,21276321.7,11633214.3
1327431600,"01/24/2012  14:00:00","host0",1,98.9,0.1,32909536,21277271.2,11632264.8
1327435200,"01/24/2012  15:00:00","host0",1,98.9,0.1,32909536,21283846.8,11625689.2
1327438800,"01/24/2012  16:00:00","host0",1,98.9,0.1,32909536,21307279.7,11602256.3
1327442400,"01/24/2012  17:00:00","host0",1,98.9,0.1,32909536,21326876.4,11582659.6
1327446000,"01/24/2012  18:00:00","host0",1,98.9,0.1,32909536,21330511.9,11579024.1
1327449600,"01/24/2012  19:00:00","host0",1,98.9,0.1,32909536,21334572.1,11574963.9
1327453200,"01/24/2012  20:00:00","host0",1,98.9,0.1,32909536,21356686.9,11552849.1
1327456800,"01/24/2012  21:00:00","host0",1,98.9,0.1,32909536,21358792.1,11550743.9
1327460400,"01/24/2012  22:00:00","host0",1,98.9,0.1,32909536,21363040.7,11546495.3
1327464000,"01/24/2012  23:00:00","host0",1,98.9,0.1,32909536,21366714.3,11542821.7
1327467600,"01/25/2012   0:00:00","host0",1,98.9,0.1,32909536,21369226.8,11540309.2
1327471200,"01/25/2012   1:00:00","host0",1.1,98.8,0.1,32909536,21311345.7,11598190.3
1327474800,"01/25/2012   2:00:00","host0",1.5,98.3,0.2,32909536,21343041.7,11566494.3
1327478400,"01/25/2012   3:00:00","host0",1.1,98.8,0.1,32909536,21271036,11638500
1327482000,"01/25/2012   4:00:00","host0",1.4,98.5,0.1,32909536,21325909.5,11583626.5
1327485600,"01/25/2012   5:00:00","host0",1,98.9,0.1,32909536,21370799.2,11538736.8
1327489200,"01/25/2012   6:00:00","host0",1,98.9,0.1,32909536,21346456,11563080
1327492800,"01/25/2012   7:00:00","host0",1,98.9,0.1,32909536,21310255.9,11599280.1
1327496400,"01/25/2012   8:00:00","host0",1,98.9,0.1,32909536,21320167.2,11589368.8
1327500000,"01/25/2012   9:00:00","host0",1,98.9,0.1,32909536,21336280.9,11573255.1
1327503600,"01/25/2012  10:00:00","host0",1,98.9,0.1,32909536,21343671.5,11565864.5
1327507200,"01/25/2012  11:00:00","host0",1,98.9,0.1,32909536,21378460.3,11531075.7
1327510800,"01/25/2012  12:00:00","host0",1,98.9,0.1,32909536,21428954.8,11480581.2
1327514400,"01/25/2012  13:00:00","host0",1,99,0.1,32909536,21431628.7,11477907.3
1327518000,"01/25/2012  14:00:00","host0",1,99,0.1,32909536,21434992.5,11474543.5
1327521600,"01/25/2012  15:00:00","host0",1,99,0.1,32909536,21437026.5,11472509.5
1327525200,"01/25/2012  16:00:00","host0",1,99,0.1,32909536,21460296.7,11449239.3
1327528800,"01/25/2012  17:00:00","host0",0.9,99,0.1,32909536,21484372.9,11425163.1
1327532400,"01/25/2012  18:00:00","host0",1,99,0.1,32909536,21493025.5,11416510.5
1327536000,"01/25/2012  19:00:00","host0",0.9,99,0.1,32909536,21510577.5,11398958.5
1327539600,"01/25/2012  20:00:00","host0",0.9,99,0.1,32909536,21531879.6,11377656.4
1327543200,"01/25/2012  21:00:00","host0",0.9,99,0.1,32909536,21554096.3,11355439.7
1327546800,"01/25/2012  22:00:00","host0",0.9,99,0.1,32909536,21567853.9,11341682.1
1327550400,"01/25/2012  23:00:00","host0",0.9,99,0.1,32909536,21572983.5,11336552.5
1327554000,"01/26/2012   0:00:00","host0",1,98.9,0.1,32909536,21563405.9,11346130.1
1327557600,"01/26/2012   1:00:00","host0",1.2,98.7,0.1,32909536,21470895.1,11438640.9
1327561200,"01/26/2012   2:00:00","host0",1.5,98.3,0.2,32909536,21373252,11536284
1327564800,"01/26/2012   3:00:00","host0",1.1,98.8,0.1,32909536,21126253.9,11783282.1
1327568400,"01/26/2012   4:00:00","host0",1.4,98.5,0.1,32909536,21378672.3,11530863.7
1327572000,"01/26/2012   5:00:00","host0",1,98.9,0.1,32909536,21519382.5,11390153.5
1327575600,"01/26/2012   6:00:00","host0",1,98.9,0.1,32909536,21486231.1,11423304.9
1327579200,"01/26/2012   7:00:00","host0",1.9,97.6,0.5,32909536,21458838.8,11450697.2
1327582800,"01/26/2012   8:00:00","host0",1,98.9,0.1,32909536,21382354.9,11527181.1
1327586400,"01/26/2012   9:00:00","host0",1,98.9,0.1,32909536,21384342.7,11525193.3
1327590000,"01/26/2012  10:00:00","host0",1,98.9,0.1,32909536,21409307.1,11500228.9
1327593600,"01/26/2012  11:00:00","host0",1,98.9,0.1,32909536,21446933.7,11462602.3
1327597200,"01/26/2012  12:00:00","host0",1,99,0.1,32909536,21490387.7,11419148.3
1327600800,"01/26/2012  13:00:00","host0",1,98.9,0.1,32909536,21479300,11430236
1327604400,"01/26/2012  14:00:00","host0",1,99,0.1,32909536,21479105.6,11430430.4
1327608000,"01/26/2012  15:00:00","host0",0.9,99,0.1,32909536,21497266.3,11412269.7
1327611600,"01/26/2012  16:00:00","host0",1,99,0.1,32909536,21508233.6,11401302.4
1327615200,"01/26/2012  17:00:00","host0",0.9,99,0.1,32909536,21511839.5,11397696.5
1327618800,"01/26/2012  18:00:00","host0",0.9,99,0.1,32909536,21515422.1,11394113.9
1327622400,"01/26/2012  19:00:00","host0",1,99,0.1,32909536,21523665.3,11385870.7
1327626000,"01/26/2012  20:00:00","host0",1,99,0.1,32909536,21507762.8,11401773.2
1327629600,"01/26/2012  21:00:00","host0",1,99,0.1,32909536,21527253.7,11382282.3
1327633200,"01/26/2012  22:00:00","host0",1,98.9,0.1,32909536,21534866.9,11374669.1
1327636800,"01/26/2012  23:00:00","host0",1,98.9,0.1,32909536,21558252.5,11351283.5
1327640400,"01/27/2012   0:00:00","host0",1,98.9,0.1,32909536,21554418.4,11355117.6
1327644000,"01/27/2012   1:00:00","host0",1.1,98.8,0.1,32909536,21545710.5,11363825.5
1327647600,"01/27/2012   2:00:00","host0",1.5,98.3,0.2,32909536,21576649.5,11332886.5
1327651200,"01/27/2012   3:00:00","host0",1.1,98.8,0.1,32909536,21530130.5,11379405.5
1327654800,"01/27/2012   4:00:00","host0",1.4,98.5,0.1,32909536,21593826.9,11315709.1
1327658400,"01/27/2012   5:00:00","host0",1,98.9,0.1,32909536,21599063.1,11310472.9
1327662000,"01/27/2012   6:00:00","host0",1,98.9,0.1,32909536,21579462.5,11330073.5
1327665600,"01/27/2012   7:00:00","host0",1.6,98,0.4,32909536,21607087.3,11302448.7
1327669200,"01/27/2012   8:00:00","host0",1.2,98.6,0.2,32909536,21459950.4,11449585.6
1327672800,"01/27/2012   9:00:00","host0",1,99,0.1,32909536,21476192.4,11433343.6
1327676400,"01/27/2012  10:00:00","host0",1,98.9,0.1,32909536,21502078,11407458
1327680000,"01/27/2012  11:00:00","host0",1,98.9,0.1,32909536,21528077.5,11381458.5
1327683600,"01/27/2012  12:00:00","host0",1,98.9,0.1,32909536,21552549.1,11356986.9
1327687200,"01/27/2012  13:00:00","host0",1,98.9,0.1,32909536,21575358.9,11334177.1
1327690800,"01/27/2012  14:00:00","host0",1,98.9,0.1,32909536,21596131.3,11313404.7
1327694400,"01/27/2012  15:00:00","host0",1,98.9,0.1,32909536,21598832.8,11310703.2
1327698000,"01/27/2012  16:00:00","host0",1,98.9,0.1,32909536,21625987.7,11283548.3
1327701600,"01/27/2012  17:00:00","host0",1,98.9,0.1,32909536,21628971.2,11280564.8
1327705200,"01/27/2012  18:00:00","host0",1,98.9,0.1,32909536,21632258.7,11277277.3
1327708800,"01/27/2012  19:00:00","host0",1,99,0.1,32909536,21653025.6,11256510.4
1327712400,"01/27/2012  20:00:00","host0",1,98.9,0.1,32909536,21659122.1,11250413.9
1327716000,"01/27/2012  21:00:00","host0",0.9,99,0.1,32909536,21661542,11247994
1327719600,"01/27/2012  22:00:00","host0",1,98.9,0.1,32909536,21681363.2,11228172.8
1327723200,"01/27/2012  23:00:00","host0",1,98.9,0.1,32909536,21689719.2,11219816.8
1327726800,"01/28/2012   0:00:00","host0",1,98.9,0.1,32909536,21692249.5,11217286.5
1327730400,"01/28/2012   1:00:00","host0",1.1,98.8,0.1,32909536,21615378.9,11294157.1
1327734000,"01/28/2012   2:00:00","host0",1.5,98.3,0.2,32909536,21621416.5,11288119.5
1327737600,"01/28/2012   3:00:00","host0",1.1,98.8,0.1,32909536,21556607.5,11352928.5
1327741200,"01/28/2012   4:00:00","host0",1,98.9,0.1,32909536,21554693.1,11354842.9
1327744800,"01/28/2012   5:00:00","host0",1,98.9,0.1,32909536,21557666.9,11351869.1
1327748400,"01/28/2012   6:00:00","host0",1.4,98.5,0.1,32909536,21669333.1,11240202.9
1327752000,"01/28/2012   7:00:00","host0",1,98.9,0.1,32909536,21635189.2,11274346.8
1327755600,"01/28/2012   8:00:00","host0",1,98.9,0.1,32909536,21636552.1,11272983.9
1327759200,"01/28/2012   9:00:00","host0",1,98.9,0.1,32909536,21636783.3,11272752.7
1327762800,"01/28/2012  10:00:00","host0",1,98.9,0.1,32909536,21641661.7,11267874.3
1327766400,"01/28/2012  11:00:00","host0",1,98.9,0.1,32909536,21645190.8,11264345.2
1327770000,"01/28/2012  12:00:00","host0",1,98.9,0.1,32909536,21666418.3,11243117.7
1327773600,"01/28/2012  13:00:00","host0",1,98.9,0.1,32909536,21675529.2,11234006.8
1327777200,"01/28/2012  14:00:00","host0",1,99,0.1,32909536,21691756.3,11217779.7
1327780800,"01/28/2012  15:00:00","host0",1,98.9,0.1,32909536,21713902,11195634
1327784400,"01/28/2012  16:00:00","host0",0.9,99,0.1,32909536,21741083.1,11168452.9
1327788000,"01/28/2012  17:00:00","host0",1,99,0.1,32909536,21756034.5,11153501.5
1327791600,"01/28/2012  18:00:00","host0",1,98.9,0.1,32909536,21759796,11149740
1327795200,"01/28/2012  19:00:00","host0",1,99,0.1,32909536,21763254.8,11146281.2
1327798800,"01/28/2012  20:00:00","host0",1,98.9,0.1,32909536,21765224.3,11144311.7
1327802400,"01/28/2012  21:00:00","host0",1.2,98.7,0.1,32909536,21771720,11137816
1327806000,"01/28/2012  22:00:00","host0",1,98.9,0.1,32909536,21779253.7,11130282.3
1327809600,"01/28/2012  23:00:00","host0",1,98.9,0.1,32909536,21804398,11105138
1327813200,"01/29/2012   0:00:00","host0",1,98.9,0.1,32909536,21824185.2,11085350.8
1327816800,"01/29/2012   1:00:00","host0",1.1,98.8,0.1,32909536,21779902.4,11129633.6
1327820400,"01/29/2012   2:00:00","host0",1.5,98.3,0.2,32909536,21775412.4,11134123.6
1327824000,"01/29/2012   3:00:00","host0",1,98.8,0.1,32909536,21709541.9,11199994.1
1327827600,"01/29/2012   4:00:00","host0",1,98.9,0.1,32909536,21691974.8,11217561.2
1327831200,"01/29/2012   5:00:00","host0",0.9,99,0.1,32909536,21694694.5,11214841.5
1327834800,"01/29/2012   6:00:00","host0",1.4,98.5,0.1,32909536,21797494.9,11112041.1
1327838400,"01/29/2012   7:00:00","host0",1,98.9,0.1,32909536,21854171.5,11055364.5
1327842000,"01/29/2012   8:00:00","host0",1,99,0.1,32909536,21876167.5,11033368.5
1327845600,"01/29/2012   9:00:00","host0",1,99,0.1,32909536,21885838.7,11023697.3
1327849200,"01/29/2012  10:00:00","host0",1.1,98.8,0.1,32909536,21861824.1,11047711.9
1327852800,"01/29/2012  11:00:00","host0",1,98.9,0.1,32909536,21811274.9,11098261.1
1327856400,"01/29/2012  12:00:00","host0",1,98.9,0.1,32909536,21815327.3,11094208.7
1327860000,"01/29/2012  13:00:00","host0",1,98.9,0.1,32909536,21818824,11090712
1327863600,"01/29/2012  14:00:00","host0",1,98.9,0.1,32909536,21829033.1,11080502.9
1327867200,"01/29/2012  15:00:00","host0",1,98.9,0.1,32909536,21845607.9,11063928.1
1327870800,"01/29/2012  16:00:00","host0",1,98.9,0.1,32909536,21849457.1,11060078.9
1327874400,"01/29/2012  17:00:00","host0",1,98.9,0.1,32909536,21856857.1,11052678.9
1327878000,"01/29/2012  18:00:00","host0",1,98.9,0.1,32909536,21880788.1,11028747.9
1327881600,"01/29/2012  19:00:00","host0",1,98.9,0.1,32909536,21904497.5,11005038.5
1327885200,"01/29/2012  20:00:00","host0",1,98.9,0.1,32909536,21928344.3,10981191.7
1327888800,"01/29/2012  21:00:00","host0",1,98.9,0.1,32909536,21930675.5,10978860.5
1327892400,"01/29/2012  22:00:00","host0",1,98.9,0.1,32909536,21935103.2,10974432.8
1327896000,"01/29/2012  23:00:00","host0",1,98.9,0.1,32909536,21939225.5,10970310.5
1327899600,"01/30/2012   0:00:00","host0",1,98.9,0.1,32909536,21956183.1,10953352.9
1327903200,"01/30/2012   1:00:00","host0",1.2,98.7,0.1,32909536,21945222.8,10964313.2
1327906800,"01/30/2012   2:00:00","host0",1.5,98.3,0.2,32909536,21766647.3,11142888.7
1327910400,"01/30/2012   3:00:00","host0",1.1,98.8,0.1,32909536,21588756.8,11320779.2
1327914000,"01/30/2012   4:00:00","host0",1.4,98.5,0.1,32909536,21807403.6,11102132.4
1327917600,"01/30/2012   5:00:00","host0",1,98.9,0.1,32909536,21916785.5,10992750.5
1327921200,"01/30/2012   6:00:00","host0",1,98.9,0.1,32909536,21930018.3,10979517.7
1327924800,"01/30/2012   7:00:00","host0",1,98.9,0.1,32909536,21932552.9,10976983.1
1327928400,"01/30/2012   8:00:00","host0",1,98.9,0.1,32909536,21934740.8,10974795.2
1327932000,"01/30/2012   9:00:00","host0",1,98.9,0.1,32909536,21943112.4,10966423.6
1327935600,"01/30/2012  10:00:00","host0",1,98.9,0.1,32909536,21897071.2,11012464.8
1327939200,"01/30/2012  11:00:00","host0",1,98.9,0.1,32909536,21682110,11227426
1327942800,"01/30/2012  12:00:00","host0",1,98.9,0.1,32909536,21732598.1,11176937.9
1327946400,"01/30/2012  13:00:00","host0",1,98.9,0.1,32909536,21736308.1,11173227.9
1327950000,"01/30/2012  14:00:00","host0",1,98.9,0.1,32909536,21761379.3,11148156.7
1327953600,"01/30/2012  15:00:00","host0",1,98.9,0.1,32909536,21763463.7,11146072.3
1327957200,"01/30/2012  16:00:00","host0",1,98.9,0.1,32909536,21766853.9,11142682.1
1327960800,"01/30/2012  17:00:00","host0",1,98.9,0.1,32909536,21770188.4,11139347.6
1327964400,"01/30/2012  18:00:00","host0",1,98.9,0.1,32909536,21773930.1,11135605.9
1327968000,"01/30/2012  19:00:00","host0",1,98.9,0.1,32909536,21777492.8,11132043.2
1327971600,"01/30/2012  20:00:00","host0",1,98.9,0.1,32909536,21793321.6,11116214.4
1327975200,"01/30/2012  21:00:00","host0",1,98.9,0.1,32909536,21804978.9,11104557.1
1327978800,"01/30/2012  22:00:00","host0",1,98.9,0.1,32909536,21808758.7,11100777.3
1327982400,"01/30/2012  23:00:00","host0",1,98.9,0.1,32909536,21812056.9,11097479.1
1327986000,"01/31/2012   0:00:00","host0",1,98.9,0.1,32909536,21815038,11094498
1327989600,"01/31/2012   1:00:00","host0",1.1,98.7,0.1,32909536,21771119.5,11138416.5
1327993200,"01/31/2012   2:00:00","host0",1.5,98.3,0.2,32909536,21804702.3,11104833.7
1327996800,"01/31/2012   3:00:00","host0",1.1,98.8,0.1,32909536,21757508.8,11152027.2
1328000400,"01/31/2012   4:00:00","host0",1.4,98.4,0.1,32909536,21778686.7,11130849.3
1328004000,"01/31/2012   5:00:00","host0",1,98.9,0.1,32909536,21772314.7,11137221.3
1328007600,"01/31/2012   6:00:00","host0",1,98.9,0.1,32909536,21775913.5,11133622.5
1328011200,"01/31/2012   7:00:00","host0",1,98.9,0.1,32909536,21800662.7,11108873.3
1328014800,"01/31/2012   8:00:00","host0",1,98.9,0.1,32909536,21823366.1,11086169.9
1328018400,"01/31/2012   9:00:00","host0",1,98.9,0.1,32909536,21828097.6,11081438.4
1328022000,"01/31/2012  10:00:00","host0",1,98.9,0.1,32909536,21834019.6,11075516.4
1328025600,"01/31/2012  11:00:00","host0",1,98.9,0.1,32909536,21860287.3,11049248.7
1328029200,"01/31/2012  12:00:00","host0",1,98.9,0.1,32909536,21906548.7,11002987.3
1328032800,"01/31/2012  13:00:00","host0",1,98.9,0.1,32909536,21929348.1,10980187.9
1328036400,"01/31/2012  14:00:00","host0",1,98.9,0.1,32909536,21941621.6,10967914.4
1328040000,"01/31/2012  15:00:00","host0",1,98.9,0.1,32909536,21944263.6,10965272.4
1328043600,"01/31/2012  16:00:00","host0",1,98.9,0.1,32909536,21948428.9,10961107.1
1328047200,"01/31/2012  17:00:00","host0",1,98.9,0.1,32909536,21958090.8,10951445.2
1328050800,"01/31/2012  18:00:00","host0",1,98.9,0.1,32909536,21977893.2,10931642.8
1328054400,"01/31/2012  19:00:00","host0",1,99,0.1,32909536,21980838.4,10928697.6
1328058000,"01/31/2012  20:00:00","host0",1,98.9,0.1,32909536,21984128.9,10925407.1
1328061600,"01/31/2012  21:00:00","host0",1,99,0.1,32909536,22007691.3,10901844.7
1328065200,"01/31/2012  22:00:00","host0",1,99,0.1,32909536,22012840.4,10896695.6
1328068800,"01/31/2012  23:00:00","host0",1,98.9,0.1,32909536,22016168.3,10893367.7
1328072400,"02/01/2012   0:00:00","host0",1,98.9,0.1,32909536,22026910,10882626
1328076000,"02/01/2012   1:00:00","host0",1.1,98.8,0.1,32909536,21966238.4,10943297.6
1328079600,"02/01/2012   2:00:00","host0",1.5,98.3,0.2,32909536,21855301.5,11054234.5
1328083200,"02/01/2012   3:00:00","host0",1.1,98.8,0.1,32909536,21588878.8,11320657.2
1328086800,"02/01/2012   4:00:00","host0",1.4,98.5,0.1,32909536,21796576.5,11112959.5
1328090400,"02/01/2012   5:00:00","host0",1,99,0.1,32909536,21932207.6,10977328.4
1328094000,"02/01/2012   6:00:00","host0",1,98.9,0.1,32909536,21961472.9,10948063.1
1328097600,"02/01/2012   7:00:00","host0",1,98.9,0.1,32909536,21974218,10935318
1328101200,"02/01/2012   8:00:00","host0",1,99,0.1,32909536,21977061.3,10932474.7
1328104800,"02/01/2012   9:00:00","host0",1,98.9,0.1,32909536,21979108.5,10930427.5
1328108400,"02/01/2012  10:00:00","host0",1,98.9,0.1,32909536,21981234.8,10928301.2
1328112000,"02/01/2012  11:00:00","host0",1,98.9,0.1,32909536,21995526.1,10914009.9
1328115600,"02/01/2012  12:00:00","host0",0.9,99,0.1,32909536,22042267.3,10867268.7
1328119200,"02/01/2012  13:00:00","host0",0.9,99,0.1,32909536,22065558.7,10843977.3
1328122800,"02/01/2012  14:00:00","host0",0.9,99,0.1,32909536,22067484.5,10842051.5
1328126400,"02/01/2012  15:00:00","host0",0.9,99,0.1,32909536,22069429.3,10840106.7
1328130000,"02/01/2012  16:00:00","host0",0.9,99,0.1,32909536,22092185.5,10817350.5
1328133600,"02/01/2012  17:00:00","host0",0.9,99,0.1,32909536,22097845.1,10811690.9
1328137200,"02/01/2012  18:00:00","host0",0.9,99,0.1,32909536,22101291.7,10808244.3
1328140800,"02/01/2012  19:00:00","host0",0.9,99,0.1,32909536,22104573.3,10804962.7
1328144400,"02/01/2012  20:00:00","host0",0.9,99,0.1,32909536,22124102.5,10785433.5
1328148000,"02/01/2012  21:00:00","host0",0.9,99,0.1,32909536,22130221.9,10779314.1
1328151600,"02/01/2012  22:00:00","host0",0.9,99,0.1,32909536,22135768.7,10773767.3
1328155200,"02/01/2012  23:00:00","host0",0.9,99,0.1,32909536,22138746.5,10770789.5
1328158800,"02/02/2012   0:00:00","host0",0.9,99,0.1,32909536,22139607.9,10769928.1
1328162400,"02/02/2012   1:00:00","host0",1.1,98.8,0.1,32909536,21795434.4,11114101.6
1328166000,"02/02/2012   2:00:00","host0",1.4,98.4,0.2,32909536,21771239.3,11138296.7
1328169600,"02/02/2012   3:00:00","host0",1,98.9,0.1,32909536,21742471.1,11167064.9
1328173200,"02/02/2012   4:00:00","host0",1.3,98.6,0.1,32909536,21936017.2,10973518.8
1328176800,"02/02/2012   5:00:00","host0",0.9,99,0.1,32909536,22037268.8,10872267.2
1328180400,"02/02/2012   6:00:00","host0",1,99,0.1,32909536,22011763.3,10897772.7
1328184000,"02/02/2012   7:00:00","host0",0.9,99,0.1,32909536,22013207.5,10896328.5
1328187600,"02/02/2012   8:00:00","host0",0.9,99,0.1,32909536,22034098.9,10875437.1
1328191200,"02/02/2012   9:00:00","host0",1,99,0.1,32909536,22056493.6,10853042.4
1328194800,"02/02/2012  10:00:00","host0",1,98.9,0.1,32909536,22080945.6,10828590.4
1328198400,"02/02/2012  11:00:00","host0",1,98.9,0.1,32909536,22110431.6,10799104.4
1328202000,"02/02/2012  12:00:00","host0",0.9,99,0.1,32909536,21952225.7,10957310.3
1328205600,"02/02/2012  13:00:00","host0",0.9,99,0.1,32909536,21848865.3,11060670.7
1328209200,"02/02/2012  14:00:00","host0",0.9,99,0.1,32909536,21872240.9,11037295.1
1328212800,"02/02/2012  15:00:00","host0",0.9,99,0.1,32909536,21888422.5,11021113.5
1328216400,"02/02/2012  16:00:00","host0",0.9,99,0.1,32909536,21894463.7,11015072.3
1328220000,"02/02/2012  17:00:00","host0",0.9,99,0.1,32909536,21897805.7,11011730.3
1328223600,"02/02/2012  18:00:00","host0",0.9,99,0.1,32909536,21899648.9,11009887.1
1328227200,"02/02/2012  19:00:00","host0",0.9,99,0.1,32909536,21904274.8,11005261.2
1328230800,"02/02/2012  20:00:00","host0",0.9,99,0.1,32909536,21926717.7,10982818.3
1328234400,"02/02/2012  21:00:00","host0",0.9,99,0.1,32909536,21948937.6,10960598.4
1328238000,"02/02/2012  22:00:00","host0",0.9,99,0.1,32909536,21973608,10935928
1328241600,"02/02/2012  23:00:00","host0",0.9,99,0.1,32909536,21976686.9,10932849.1
1328245200,"02/03/2012   0:00:00","host0",1,99,0.1,32909536,21978470.7,10931065.3
1328248800,"02/03/2012   1:00:00","host0",1.1,98.8,0.1,32909536,21886458.7,11023077.3
